Timestamp,JoystickValue,MappedAngle
12:26:10,0.043121337890625,93
12:26:10,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:11,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:12,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:13,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:14,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:15,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:16,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:17,0.043121337890625,93
12:26:18,-0.0902099609375,81
12:26:18,-0.04315185546875,86
12:26:18,-1.0,0
12:26:18,-0.066680908203125,83
12:26:18,-0.364715576171875,57
12:26:18,0.05096435546875,94
12:26:18,0.0352783203125,93
12:26:18,-0.207855224609375,71
12:26:18,-0.082366943359375,82
12:26:19,-0.60784912109375,35
12:26:19,-0.019622802734375,88
12:26:19,-0.050994873046875,85
12:26:19,-0.145111083984375,76
12:26:19,-0.380401611328125,55
12:26:19,-0.2156982421875,70
12:26:19,-0.7490234375,22
